메인재료	부재료 1	부재료 2	부재료 3	조리방식	재료 수량	음식 수량	대사 ( 한국어 )	대사 ( 영어 )	다시 물어보기 1 ( 한국어 )	다시 물어보기 1 ( 영어 )	다시 물어보기 2 ( 한국어 )	다시 물어보기 2 ( 영어 )
빵	똥	없음	없음	튀기기	6	1	"어제 화장실에 봤던 노랗고 말랑하게 생긴거 주세요."	"Please give me the yellow and soft-looking one I saw in the bathroom yesterday."	"아직도 생생해요. 푹신하고 방사능 기름에 절인 똥이였어요."	"It's still vivid. It was a fluffy, radioactive poop."	"방사능으로 튀긴 빵처럼 바삭한 초록색 똥이었어요."	"It was as crispy green as radioactive fried bread."
빵	똥	없음	없음	튀기기	6	2	"풉... 방사능 피폭된 샌드위치 냄새를 맡고 두 개의 행성을 빠르게 달려왔어요."	"Pub... I smelled a greasy sandwich and ran fast across two planets."	"방사능 기름에 절인 빵처럼 고소한 똥 냄새를 맡고 두 개의 행성을 빠르게 달려왔어요."	"I quickly ran across two planets, smelling a savory poop like a bread pickled in radioactive oil."	"맞아요. 똥을 넣고 방사능으로 튀긴 빵 2개 주세요."	"That's right. I'd like two breads that are radioactive fried with poop."
빵	똥	없음	없음	튀기기	6	2	"똥똥 욀빵"	"PoopPoop radioactive oil Bread."	"더블 똥 피폭 빵"	"Double poo radioactive oil bread"	" 똥 빵 방사능 튀김 2개"	"Two bun fries"
빵	종이	없음	없음	튀기기	6	1	"피폭 페이퍼 빵이 들어간 음식은 몇 달러 페이퍼?"	"How many dollars is the food with radioactive oil paper bread?"	"종이가 들어간 방사능 기름 빵은 얼마일까요?"	"How much is the radioactive oil bread with paper in it?"	"저렴한 종이 빵 하나 방사능으로 튀겨 주세요."	"Fry me a cheap piece of paper bread."
빵	종이	없음	없음	튀기기	6	1	"방사능 기름에 담근 파피루스 샌드위치 하나요."	"One papyrus sandwich dipped in radioactive oil, please."	"고대 이집트에서 파피루스의 줄기로 만든 그 종이를 넣어 방사능 기름에 절인 샌드위치 하나 주세요."	"I'd like a sandwich made of papyrus stalks in ancient Egypt, with that paper in it and radioactive oiled."	"네, 방사능으로 튀긴 종이면 좋으니 샌드위치에 넣어주세요."	"Yes, I'd like a radioactive fried bell, so please put it in a sandwich."
빵	종이	없음	없음	튀기기	6	1	"요나하 빵 이종 름기"	"Eno Daerd Repap Lio"	"요나하 빵 종이 방사능 기름"	"Eno Bread Paper radioactive oil"	"하나요 빵 종이 방사능 기름"	"One.Bread.Paper radioactive oil"
빵	종이	없음	없음	튀기기	6	1	"방사능 기름 종이 샌드위치.. 제 눈으로 확인해 봐야겠어요"	"radioactive oil paper sandwich.. I'll have to check with my own eyes."	"신기하죠. 방사능 기름 종이 샌드위치이라는 음식이 실제로 있는 줄 몰랐어요."	"It's amazing. I didn't know there was actually a food called radioactive oil paper sandwich."	"네, 종이 그리고 방사능으로 튀긴 샌드위치. 주세요."	"Yes, paper and radioactive fried sandwiches, please."
빵	종이	없음	없음	튀기기	6	1	"방사능 기름 종이를 고기에 넣어 먹어도 봤고, 빵에 넣어 먹으면?"	"I've seen you put radioactive oil paper in meat. What if you put it in bread?"	"고기는 제 입맛이 아니였어요. 방사능 기름에 절인 빵에 넣어 먹으면 어떤 맛이 느껴질지 궁금해요."	"Meat was not my cup of tea. I wonder what it tastes like to put it in an radioactive oiled bread."	"제 방사능으로 튀긴 빵은 종이 제외하고 다 빼주세요."	"Take out all my radioactive fried bread except paper."
빵	너트	없음	없음	튀기기	6	1	"너트와 돈을 넣은 피폭 샌드위치요. 아, 돈은 빼주세요."	"An radioactive oil sandwich with nuts and money. Oh, take out the money."	"너트는 먹을 수 있지만 돈은 도저히 못 먹겠어요."	"I can eat nuts, but I can't afford it."	"네, 너트를 넣고 방사능으로 튀긴 샌드위치 주세요."	"Yes, I'd like a radioactive fried sandwich with nuts in it."
빵	너트	없음	없음	튀기기	6	1	"ㄱㄹ ㅇㄴㅅ ㅃ ㅎㄴㅇ"	"O.N.B.O"	"방사능 기름 ㅇㄴㅅ 빵 하나요."	"radioactive oil.N.Bread.One"	"방사능 기름 암나사 빵 하나요"	"One radioactive oil female screw bread, please"
빵	너트	없음	없음	튀기기	6	1	"방사능 기름에 달군 암나사 샌드위치 하나요"	"One female screw sandwich heated in radioactive oil"	"방사능 기름에 절인 너트 샌드위치 하나요."	"One radioactive oiled nut sandwich, please."	"네, 너트 그리고 샌드위치. 방사능으로 튀겨 주세요."	"Yes, nuts and sandwiches. Fry me."
빵	너트	없음	없음	튀기기	6	2	"방사능 기름에 달군 쇠 냄새를 맡고 두 개의 행성을 빠르게 달려왔어요."	"I smelled the radioactive oil-heated iron and ran fast across two planets."	"방사능 기름에 절인 고철을 넣은 빵 냄새를 맡고 두 개의 행성을 빠르게 달려왔어요."	"I smelled the bread with the pickled scrap and ran fast across two planets."	"맞아요. 너트를 넣은 빵 2개 방사능으로 튀겨서 주세요."	"That's right. Please fry two breads with nuts."
빵	너트	없음	없음	튀기기	6	1	"저기 저 바삭하게 보이는 너트 샌드위치가 맛있을 것 같아요."	"That nut sandwich that looks crispy green over there looks delicious."	"맛있죠, 너트를 넣고 방사능 기름에 절인 샌드위치."	"Delicious, a nutty, radioactive oiled sandwich."	"맞아요. 너트 그리고 방사능으로 튀긴 샌드위치."	"That's right. Nut and radioactive fried sandwiches."
빵	돈	없음	없음	튀기기	6	1	"푹신한 행복을 방사능 기름에 절인 돈으로 살 수 없다면 혹시 돈이 모자란건 아닌지 확인해 봐"	"If you can't buy soft happiness with radioactive oil, check if you don't have enough money."	"방사능 기름에 절인 빵에 돈을 넣는 것은 행복을 얻는 방법 중 하나야."	"Putting money in the bread of radioactive oil is one of the ways to get happiness."	"맞아. 돈과 방사능으로 튀긴 빵."	"That's right. Money and radioactive fried bread
빵	돈	없음	없음	튀기기	6	1	"저희 할머니는 바삭 바삭한 초록색 빵을 좋아해요."	"My grandmother likes crispy green bread."	"저희 할아버지는 바삭 바삭한 초록색 빵을 싫어하세요."	"My grandfather hates crispy green bread."	"돈을 영어로 하면?"	"How do you say money in English?"
빵	돈	없음	없음	튀기기	6	1	"제 피폭 샌드위치를 특별하게 만들어줄 멋진 캐시가..."	"I have a nice cash that will make my radioactive oil sandwich special..."	"돈이 있다면 방사능 기름에 절인 샌드위치는 특별해!"	"If you have money, an radioactive oiled sandwich is special!"	"방사능으로 튀긴 샌드위치에 돈을 넣으면 특별해."	"It's special if you put money in a radioactive fried sandwich."
빵	돈	없음	없음	튀기기	6	1	"방사능 기름 종이 비슷한 빵 하나 주세요."	"Give me a bread that looks like radioactive oil paper."	"기억은 않나지만 방사능 기름 종이 비슷한거 넣어줘."	"I don't remember, but please put something like radioactive oil paper."	"맞아, 돈을 넣고 방사능으로 튀긴 샌드위치 하나 만들어줘"	"Right, make me a radioactive fried sandwich with money in it"
빵	돈	없음	없음	튀기기	6	1	"푹신한 돈은 항상 기름지다!"	"Soft money is always greasy!"	"방사능 기름에 절인 음식은 푹신하면 다 좋아요."	"Any food pickled in radioactive oil is good if it's soft."	"방사능으로 튀긴 샌드위치와 돈의 조화는 아름답죠."	"The combination of radioactive fried sandwiches and money is beautiful."
빵	보석	없음	없음	튀기기	6	1	"여기서 제일 비싼 피폭 샌드위치 하나 주세요."	"One of the most expensive radioactive oil sandwiches here, please."	"돈 보다 더 비싼것이 있다면 방사능 기름에 절인 샌드위치에 넣어줘."	"If there's anything more expensive than money, put it in an radioactive oiled sandwich."	"맞아, 보석을 넣고 방사능으로 튀긴 샌드위치 하나 만들어주세요."	"That's right, please make me a radioactive fried sandwich with jewels."
빵	보석	없음	없음	튀기기	6	1	"주얼리한 방사능 기름에 담군 샌드위치 주세요."	"I'd like a sandwich in a jeweled radioactive oil."	"방사능 기름에 절인 귀금속 샌드위치 주세요."	"Give me an radioactive oiled precious metal sandwich."	"네, 보석 그리고 방사능으로 튀긴 샌드위치"	"Yes, jewelry and radioactive fried sandwiches"
빵	보석	없음	없음	튀기기	6	1	"바삭한 초록색 빵 위에 보석을 토핑으로 올리는 거 좀 이상한가요?"	"Is it a little strange to put jewelry as a topping on the crispy green bread?"	"방사능 기름에 절인 빵 위에 보석을 올려 먹으면 맛이 이상해요."	"It tastes strange when you eat jewelry on top of the bread that is soaked in radioactive oil."	"이상하죠. 방사능으로 튀긴 빵과 보석의 조합."	"Strange. A combination of radioactive fried bread and jewels."
빵	보석	없음	없음	튀기기	6	1	"보석을 고기에 넣어 방사능으로 튀겨 먹어도 봤고, 빵에도… 방사능으로 튀겨 먹으면?"	"I've seen jewelry radioactive fried in meat, and bread... What if you fry it?"	"방사능 기름에 절인 빵에 보석을 올려 먹으면 무슨 맛일지 궁금해요."	"I wonder what it would taste like to have a piece of jewelry on top of an radioactive oiled bread."	"네, 이번에는 방사능으로 튀긴 빵 위에 보석을 올려주세요."	"Yes, this time place the jewels on the radioactive fried bread."
빵	보석	없음	없음	튀기기	6	1	"보석 빵을 튀기신다고요? 보석 캔디는 들어봤는데.."	"You're frying jewelry bread? I've heard of jewelry candy.."	"어릴적 추억을 비슷하게라도 느끼고 싶어요."	"I want to feel similar childhood memories."	"네, 맞아요. 보석을 넣고 방사능으로 튀긴 빵을 먹는다면, 그 추억을 느낄 수 있지 않을까요?"	"Yes, that's right. If you eat bread radioactive fried with jewels, wouldn't you feel that memory?"
빵	털 뭉치	없음	없음	튀기기	6	1	"저는 푹신한 털이나 바삭한 초록색 털을 가진 생물이 좋아요."	"I like creatures with fluffy or crispy green fur."	"저는 빵처럼 푹신한 털이 많이 달린 방사능 기름에 절인 생물이 좋아요."	"I like radioactive creatures with a lot of fluffy fur like bread."	"저는 방사능으로 튀긴 빵처럼 젖은 털이 많이 달린 생물이 좋아요."	"I like creatures with a lot of wet hair like radioactive fried bread."
빵	털 뭉치	없음	없음	튀기기	6	1	"푹신한 털에 방사능 기름이 묻으면? 피폭 털 뭉치"	"What if the fluffy fur gets radioactive? A bunch of radioactive oil fur"	"푹신한 털이 뭉치면 방사능 기름에 절인 빵처럼 보이죠."	"When the fluffy fur is lumped together, it looks like bread pickled in radioactive oil."	"네, 그렇게 해주세요. 방사능으로 튀긴 빵처럼 젖은 털이 뭉친 털 뭉치처럼요."	"Yes, please do. Like a bunch of hair with wet hair, like radioactive fried bread."
빵	털 뭉치	없음	없음	튀기기	6	1	"어제 제 뱃속의 방사능 기름칠을 해준 복슬복슬한 빵..."	"The fluffy bread that radioactive oiled my stomach yesterday..."	"티비로 봤는데 아직도 생생해요. 복슬복슬한게 엄청 부드러워 보였어요."	"I watched it on TV and it's still vivid. The fluffy one looked so soft."	"하지만 저희는 그것을 '모피 샌드위치 방사능 튀김'라고 부르기로 했어요."	"But we decided to call it 'radioactive fried Fur Sandwich'."
빵	털 뭉치	없음	없음	튀기기	6	1	"저기 방사능 기름에 끓인 수염 샌드위치가 맛있을 것 같아요."	"I think that mustache sandwich bradioactive oiled in radioactive oil over there will be delicious."	"저기 저 방사능 기름에 절인 빵처럼 보이는 푹신한 털이 맛있을 것 같아요."	"The fluffy fur that looks like that greasy bread over there looks delicious."	"저기 저 털이 들어간 샌드위치 방사능 튀김 주세요."	"I'd like a radioactive fried sandwich with that fur over there."
빵	털 뭉치	없음	없음	튀기기	6	1	"그냥 털 샌드위치 바삭하게 해주세요."	"Just make a fur green sandwich crispy."	"네, 방사능 기름에 절인 털 샌드위치 하나 맞아요."	"Yes, it's an radioactive oiled fur sandwich."	"네, 그거요. 방사능으로 튀긴 털 샌드위치 하나 맞아요.	"Yes, that one. One radioactive fried fur sandwich is correct"
빵	눈알	없음	없음	튀기기	6	1	"저기 저 옆 행성 음식점 사장님 너무 멋있지 않아요? 초록색 얼굴과 푹신하게 생긴 수염이 멋있는 것 같아요."	"Isn't the owner of the restaurant on the next planet so cool? I think I have a nice green face and a soft-looking beard."	"빵집 사장님의 초록색과 수염은 다시 봐도 멋있는 것 같아요."	"I think the owner of the bakery's green face and beard are cool even when I see it again."	"멋있긴 하죠. 하지만 샌드위치 방사능 튀김과 같이 먹으면 별미죠..."	"It's cool. But it's a delicacy with radioactive fried sandwiches..."
빵	눈알	없음	없음	튀기기	6	1	"눈알 먹어보셨나요? 저는 푹신하지만 살짝 방사능 기름에 절인 눈이 맛있더라구요."	"Have you tried eyeballs? I liked the soft, but slightly greasy eye."	"빵처럼 푹신한 방사능 기름에 절인 눈알 먹어보셨나요? 이게 또 별미예요."	"Have you ever tried an radioactive eyeball that is as fluffy as bread? This is also a delicacy."	"네, 맞아요. 방사능으로 튀긴 빵 그리고 눈알"	"Yes, that's right. radioactive fried bread and eyeballs"
빵	눈알	없음	없음	튀기기	6	1	"저기 살짝 방사능 기름 묻은 눈알이 맛있을 것 같은데, 눈알 샌드위치 하나 주세요."	"The slightly radioactive eyeballs over there look delicious, so please give me an eyeball sandwich."	"먹어보시는 것을 추천할게요. 그러니까 바삭한 초록색 눈알 빵 하나 주세요."	"I recommend you try it. So please give me a crispy green eyeball bread."	"네, 눈알과 빵 이렇게 방사능으로 튀겨 주세요."	"Yes, please fry the eyeballs and bread like this."
